id,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,gender,senior_citizen,partner,dependents,multiple_lines,target
6475,2019-11-01,,Month-to-month,Yes,Credit card (automatic),73.6,232.5,Fiber optic,No,No,Yes,No,No,No,Male,0,No,No,No,0
6477,2014-02-01,,Two year,Yes,Credit card (automatic),82.65,5919.35,DSL,Yes,Yes,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,0
6479,2018-11-01,,Month-to-month,Yes,Electronic check,49.0,749.25,DSL,No,No,No,No,No,No,Male,0,No,No,Yes,0
6481,2019-06-01,2019-10-01,Month-to-month,Yes,Electronic check,80.35,307.4,Fiber optic,No,No,No,No,Yes,No,Male,0,Yes,No,No,1
6483,2019-03-01,,One year,No,Electronic check,25.2,245.15,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
6485,2019-09-01,,Month-to-month,No,Mailed check,25.45,134.75,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
6487,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,55.8,55.8,DSL,Yes,No,Yes,No,No,No,Female,1,No,No,No,1
6489,2014-02-01,,Two year,Yes,Credit card (automatic),110.9,8240.85,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
6491,2015-07-01,,Month-to-month,Yes,Credit card (automatic),77.75,4266.4,Fiber optic,No,Yes,No,No,No,No,Female,0,Yes,No,Yes,0
6493,2016-10-01,,Month-to-month,Yes,Electronic check,26.2,1077.5,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
6495,2015-05-01,,Two year,No,Bank transfer (automatic),19.9,1115.6,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
6497,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,79.05,79.05,Fiber optic,No,No,No,No,Yes,No,Male,0,No,No,No,1
6499,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,95.0,95.0,Fiber optic,Yes,No,No,No,Yes,Yes,Male,0,Yes,No,No,1
6505,2016-08-01,2020-01-01,Month-to-month,Yes,Electronic check,98.4,4187.75,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,No,No,Yes,1
6507,2016-07-01,,One year,Yes,Mailed check,56.35,2391.15,DSL,No,No,No,No,Yes,No,Male,0,Yes,No,No,0
6509,2016-03-01,,Two year,No,Bank transfer (automatic),19.3,890.5,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
6511,2019-11-01,,Month-to-month,No,Bank transfer (automatic),50.4,137.25,DSL,No,No,No,No,No,No,Male,0,No,No,Yes,0
6513,2014-06-01,2019-12-01,Two year,No,Credit card (automatic),79.4,5154.6,DSL,Yes,Yes,Yes,Yes,Yes,No,Male,1,Yes,Yes,Yes,1
6515,2015-07-01,,Two year,Yes,Credit card (automatic),55.25,3119.9,DSL,No,No,Yes,Yes,No,No,Male,0,Yes,Yes,No,0
6519,2019-02-01,,Month-to-month,Yes,Electronic check,84.05,966.55,Fiber optic,No,No,No,No,Yes,No,Female,0,No,Yes,Yes,0
6521,2014-08-01,,Month-to-month,Yes,Electronic check,105.2,6936.85,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,0
6523,2016-11-01,2019-10-01,Month-to-month,Yes,Electronic check,101.4,3496.3,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,No,No,Yes,1
6525,2019-03-01,2020-01-01,Month-to-month,Yes,Electronic check,89.8,914.3,Fiber optic,No,No,Yes,No,No,Yes,Male,1,Yes,No,Yes,1
2876,2020-01-01,,Month-to-month,No,Mailed check,20.2,20.2,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
6527,2017-11-01,,Month-to-month,Yes,Bank transfer (automatic),75.75,1929.0,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
6529,2015-04-01,,Month-to-month,Yes,Electronic check,95.3,5817.7,Fiber optic,No,No,No,Yes,Yes,Yes,Female,0,No,No,No,0
6531,2015-04-01,2019-10-01,Two year,No,Bank transfer (automatic),109.75,6110.2,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,No,1
6533,2019-05-01,,Month-to-month,No,Mailed check,19.85,178.8,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
6535,2019-09-01,2019-11-01,One year,No,Credit card (automatic),19.3,28.3,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
6537,2019-08-01,,Month-to-month,Yes,Electronic check,69.1,435.0,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
6539,2017-09-01,2019-11-01,Month-to-month,Yes,Electronic check,91.25,2351.8,Fiber optic,No,No,No,No,Yes,Yes,Female,1,No,No,No,1
6541,2019-05-01,,Month-to-month,No,Mailed check,20.25,186.15,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
6543,2019-06-01,,Month-to-month,Yes,Mailed check,54.75,445.85,DSL,No,Yes,Yes,No,No,No,Male,0,Yes,No,No,0
6545,2019-02-01,,Month-to-month,Yes,Electronic check,81.45,912.0,Fiber optic,No,No,No,No,Yes,No,Male,0,No,No,No,0
6547,2018-10-01,2020-01-01,Month-to-month,Yes,Electronic check,49.1,679.55,DSL,No,No,No,No,No,No,Female,0,No,No,Yes,1
6549,2016-07-01,,One year,Yes,Electronic check,80.2,3581.6,DSL,Yes,No,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,0
6551,2016-08-01,,Month-to-month,Yes,Electronic check,100.3,4222.95,Fiber optic,No,No,No,Yes,Yes,Yes,Male,0,No,No,Yes,0
6553,2017-03-01,2019-10-01,Month-to-month,No,Credit card (automatic),65.25,1994.3,DSL,Yes,No,Yes,Yes,No,No,Female,0,No,No,Yes,1
6555,2014-08-01,,Two year,Yes,Credit card (automatic),90.95,5930.05,Fiber optic,Yes,No,Yes,Yes,No,No,Female,0,No,Yes,Yes,0
6557,2018-05-01,2019-11-01,Month-to-month,Yes,Electronic check,85.45,1505.85,Fiber optic,No,Yes,No,Yes,No,No,Female,1,No,No,Yes,1
6559,2020-01-01,,Month-to-month,No,Mailed check,20.0,20.0,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
6561,2014-10-01,2019-11-01,Two year,Yes,Electronic check,94.1,5638.3,Fiber optic,No,Yes,No,Yes,Yes,No,Male,0,Yes,No,Yes,1
6563,2019-04-01,,Month-to-month,No,Electronic check,79.85,797.25,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,Yes,0
6565,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,71.65,71.65,Fiber optic,No,No,No,No,No,No,Male,1,No,No,No,1
6567,2018-08-01,,Month-to-month,Yes,Electronic check,73.55,1359.45,Fiber optic,No,Yes,No,No,No,No,Female,1,No,No,No,0
6569,2017-11-01,2019-11-01,Month-to-month,Yes,Electronic check,104.65,2542.45,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,1
6571,2019-11-01,,Month-to-month,No,Mailed check,19.3,54.7,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
6572,2015-12-01,,One year,No,Credit card (automatic),20.15,989.05,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
6574,2020-01-01,,Month-to-month,No,Electronic check,44.55,44.55,DSL,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
6576,2019-12-01,,Month-to-month,Yes,Mailed check,54.45,87.3,DSL,Yes,No,No,Yes,No,No,Male,0,No,No,No,0
6580,2014-05-01,,Two year,Yes,Electronic check,105.0,7297.75,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes,0
6581,2014-02-01,,Two year,Yes,Credit card (automatic),88.7,6301.7,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
6583,2019-09-01,2019-12-01,Month-to-month,Yes,Electronic check,74.25,210.3,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,1
6585,2015-12-01,,Two year,Yes,Bank transfer (automatic),75.15,3822.45,DSL,Yes,Yes,Yes,No,No,Yes,Male,1,Yes,Yes,Yes,0
6587,2015-09-01,,Two year,No,Mailed check,20.25,1048.45,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
6589,2015-04-01,,Two year,Yes,Credit card (automatic),109.1,6393.65,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
6591,2016-04-01,,One year,Yes,Bank transfer (automatic),30.75,1489.3,DSL,Yes,No,No,No,No,No,Male,0,No,No,No,0
6593,2014-02-01,,Month-to-month,Yes,Credit card (automatic),112.9,8061.5,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,Yes,0
6595,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,74.2,74.2,Fiber optic,No,No,No,No,No,No,Female,1,No,No,Yes,1
6597,2019-08-01,,Month-to-month,Yes,Mailed check,94.05,518.75,Fiber optic,No,Yes,Yes,No,Yes,No,Female,0,Yes,Yes,Yes,0
6599,2014-02-01,,Two year,No,Bank transfer (automatic),78.85,5763.15,DSL,Yes,Yes,Yes,Yes,No,Yes,Male,0,Yes,No,Yes,0
6601,2019-10-01,,Month-to-month,Yes,Mailed check,55.3,238.5,DSL,No,No,No,No,No,Yes,Male,0,No,No,No,0
6603,2015-10-01,,Two year,No,Mailed check,19.35,1031.7,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
6605,2020-02-01,,Two year,No,Mailed check,25.35,2283.3004408418656,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
6607,2019-12-01,,One year,No,Mailed check,20.45,34.8,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
6609,2014-09-01,,Two year,No,Bank transfer (automatic),19.35,1319.95,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
6611,2016-06-01,2020-01-01,Month-to-month,Yes,Electronic check,101.0,4388.4,Fiber optic,No,Yes,No,No,Yes,Yes,Male,1,Yes,No,Yes,1
6613,2019-07-01,2019-11-01,Month-to-month,Yes,Electronic check,100.2,420.2,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,Yes,No,Yes,1
6615,2017-12-01,2020-01-01,One year,Yes,Electronic check,89.05,2177.45,Fiber optic,Yes,No,No,No,No,Yes,Male,1,Yes,No,Yes,1
6617,2015-11-01,,One year,Yes,Credit card (automatic),78.65,3950.85,DSL,No,Yes,No,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
9251,2019-09-01,,Month-to-month,Yes,Mailed check,19.25,86.05,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
9253,2014-08-01,,One year,Yes,Bank transfer (automatic),104.55,6779.05,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Female,0,No,No,Yes,0
4622,2019-07-01,,One year,No,Mailed check,19.45,136.75,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,0
9255,2016-01-01,,One year,Yes,Mailed check,87.2,4345.0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,No,0
6619,2019-02-01,,Month-to-month,No,Bank transfer (automatic),74.75,827.05,DSL,No,No,Yes,No,Yes,Yes,Male,0,No,No,Yes,0
6621,2015-01-01,2019-10-01,One year,Yes,Bank transfer (automatic),70.1,3913.3,DSL,Yes,No,No,No,Yes,Yes,Female,0,Yes,Yes,No,1
6623,2018-02-01,,One year,No,Mailed check,19.9,533.5,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
6625,2014-10-01,,One year,No,Bank transfer (automatic),58.35,3756.45,DSL,No,No,Yes,Yes,No,No,Female,0,Yes,No,Yes,0
6627,2019-08-01,2019-12-01,One year,Yes,Electronic check,105.65,443.9,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,No,1
6629,2017-12-01,,Month-to-month,Yes,Bank transfer (automatic),100.5,2599.95,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,No,No,Yes,0
6631,2018-11-01,,Month-to-month,No,Mailed check,20.05,284.3,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
6633,2014-10-01,,Two year,No,Credit card (automatic),25.65,1740.8,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,Yes,0
6635,2016-12-01,2019-12-01,Month-to-month,Yes,Electronic check,96.5,3436.1,Fiber optic,No,Yes,No,No,Yes,Yes,Male,1,Yes,No,Yes,1
6636,2017-11-01,,Month-to-month,No,Credit card (automatic),95.0,2462.55,Fiber optic,No,No,No,No,Yes,Yes,Female,0,Yes,No,Yes,0
6638,2019-10-01,2019-11-01,Month-to-month,No,Mailed check,70.85,70.85,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,No,1
6640,2016-12-01,2019-11-01,One year,Yes,Credit card (automatic),85.95,3110.1,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,1
6642,2019-09-01,2020-01-01,Month-to-month,Yes,Electronic check,73.9,280.85,Fiber optic,No,No,Yes,No,No,No,Male,0,No,No,No,1
6644,2019-06-01,,Month-to-month,Yes,Electronic check,45.45,411.75,DSL,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
6646,2019-04-01,,Month-to-month,Yes,Credit card (automatic),20.0,198.6,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
6648,2019-12-01,,Month-to-month,No,Mailed check,49.2,103.7,DSL,No,Yes,No,No,No,No,Female,0,No,No,No,0
6650,2015-01-01,2019-11-01,Two year,Yes,Bank transfer (automatic),109.45,6144.55,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,1
6652,2015-11-01,,Two year,Yes,Credit card (automatic),83.25,4089.45,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,No,0
6654,2016-04-01,,Two year,Yes,Mailed check,19.25,864.2,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
6656,2020-01-01,,Month-to-month,Yes,Bank transfer (automatic),19.65,19.65,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
6658,2016-04-01,,Month-to-month,No,Bank transfer (automatic),72.8,3249.4,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
6660,2015-12-01,,Month-to-month,Yes,Bank transfer (automatic),109.65,5405.8,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
6662,2015-09-01,,Month-to-month,No,Credit card (automatic),65.0,3363.8,DSL,No,Yes,No,Yes,Yes,No,Male,0,Yes,Yes,No,0
6664,2015-01-01,,Month-to-month,Yes,Electronic check,114.1,7132.15,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
6666,2019-09-01,,Month-to-month,No,Bank transfer (automatic),20.65,93.55,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
6668,2016-03-01,,One year,Yes,Bank transfer (automatic),86.95,4138.9,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,No,0
6670,2015-08-01,,One year,Yes,Bank transfer (automatic),94.75,5121.75,Fiber optic,No,Yes,Yes,No,Yes,No,Female,0,No,No,Yes,0
6672,2018-07-01,,Month-to-month,Yes,Credit card (automatic),25.35,566.1,DSL,No,No,No,No,No,No,Male,0,No,Yes,No,0
6674,2017-12-01,,Two year,Yes,Electronic check,105.45,2715.3,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,No,Yes,No,0
6676,2014-04-01,,Two year,No,Mailed check,25.4,1782.05,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
6678,2018-09-01,,Month-to-month,Yes,Electronic check,102.55,1742.5,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,0
6680,2017-04-01,2019-10-01,Month-to-month,Yes,Electronic check,100.2,2983.8,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,No,No,Yes,1
6682,2020-01-01,,Month-to-month,No,Mailed check,24.0,24.0,Fiber optic,No,No,No,No,No,No,Female,0,No,Yes,Yes,0
6684,2018-07-01,,Two year,No,Mailed check,25.6,485.9,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
6686,2017-12-01,,Two year,Yes,Credit card (automatic),73.5,1905.7,DSL,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,No,No,0
6688,2018-01-01,2019-10-01,Month-to-month,Yes,Bank transfer (automatic),74.05,1565.7,Fiber optic,No,Yes,No,No,No,No,Female,0,Yes,Yes,No,1
6690,2015-12-01,,One year,Yes,Electronic check,98.25,4858.7,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,Yes,No,Yes,0
6692,2014-06-01,,One year,Yes,Electronic check,54.4,3723.65,DSL,Yes,No,Yes,No,Yes,Yes,Female,0,Yes,No,No,0
6694,2019-09-01,2019-12-01,Month-to-month,Yes,Bank transfer (automatic),101.55,298.35,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,No,No,Yes,1
6696,2019-05-01,,Month-to-month,No,Electronic check,103.1,970.45,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No,0
6698,2015-11-01,,Two year,No,Bank transfer (automatic),34.2,1782.0,DSL,Yes,No,No,Yes,No,No,Female,0,Yes,Yes,No,0
6700,2019-05-01,,Month-to-month,Yes,Electronic check,43.75,405.7,DSL,No,No,No,No,No,No,Female,0,No,No,No,0
6702,2016-07-01,2019-12-01,One year,Yes,Electronic check,111.95,4534.9,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,Yes,Yes,1
6704,2018-04-01,,Month-to-month,Yes,Electronic check,100.65,2415.95,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,No,No,Yes,0
6706,2018-01-01,2019-10-01,One year,Yes,Electronic check,55.95,1157.05,DSL,Yes,No,Yes,No,Yes,Yes,Female,0,Yes,Yes,No,1
6708,2014-03-01,,Two year,Yes,Bank transfer (automatic),116.05,8297.5,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
6710,2019-10-01,2019-11-01,Month-to-month,No,Electronic check,45.75,45.75,DSL,No,No,No,No,No,No,Male,0,No,No,No,1
6712,2017-12-01,,One year,Yes,Credit card (automatic),82.0,2083.1,DSL,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
6714,2014-03-01,,Two year,No,Bank transfer (automatic),65.15,4681.75,DSL,Yes,Yes,No,Yes,No,No,Male,0,Yes,No,Yes,0
6716,2019-10-01,,Month-to-month,Yes,Credit card (automatic),44.8,176.2,DSL,No,No,No,No,No,No,Male,0,No,No,No,0
6718,2019-02-01,,Month-to-month,Yes,Electronic check,79.8,1001.2,Fiber optic,Yes,No,No,No,No,No,Female,0,No,No,Yes,0
6720,2018-08-01,,Month-to-month,Yes,Electronic check,88.85,1594.75,Fiber optic,No,No,No,Yes,Yes,No,Female,0,Yes,No,Yes,0
6724,2014-02-01,,One year,Yes,Bank transfer (automatic),106.85,7677.4,Fiber optic,Yes,Yes,No,No,Yes,Yes,Female,1,Yes,No,Yes,0
6726,2018-11-01,2019-10-01,Month-to-month,No,Electronic check,74.95,815.5,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,No,1
6728,2019-11-01,2019-12-01,Month-to-month,No,Credit card (automatic),80.15,80.15,Fiber optic,No,No,No,No,No,Yes,Female,0,No,No,No,1
6730,2019-01-01,,One year,No,Credit card (automatic),19.3,259.65,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
6732,2014-01-01,2020-01-01,One year,Yes,Electronic check,109.25,8109.8,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,1
6734,2016-08-01,,One year,No,Credit card (automatic),56.1,2386.85,DSL,Yes,No,No,No,No,No,Male,0,Yes,No,Yes,0
6736,2018-09-01,,Month-to-month,No,Credit card (automatic),19.7,340.35,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
6738,2019-07-01,,Month-to-month,Yes,Mailed check,51.3,419.35,DSL,No,Yes,No,No,No,No,Female,1,No,No,No,0
6740,2014-06-01,,Two year,No,Mailed check,118.6,7990.05,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
6742,2015-06-01,,Two year,No,Bank transfer (automatic),24.15,1402.25,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
6744,2016-12-01,,One year,No,Mailed check,20.3,749.35,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
6746,2014-02-01,,Two year,Yes,Electronic check,115.5,8425.15,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
6748,2016-02-01,,One year,No,Credit card (automatic),25.05,1171.5,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
6750,2015-10-01,,Month-to-month,Yes,Electronic check,109.1,5647.95,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Female,1,Yes,No,Yes,0
6754,2014-07-01,,Two year,Yes,Bank transfer (automatic),111.3,7567.2,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
6756,2020-01-01,,Month-to-month,No,Mailed check,29.9,29.9,DSL,Yes,No,No,No,No,No,Female,0,No,No,No,0
6758,2015-09-01,,Month-to-month,Yes,Mailed check,80.6,4348.1,Fiber optic,No,Yes,No,Yes,No,No,Male,0,No,No,No,0
6759,2017-04-01,,Month-to-month,No,Mailed check,20.8,635.9,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
6761,2019-10-01,2020-01-01,Month-to-month,No,Credit card (automatic),35.2,108.95,DSL,No,No,No,No,Yes,No,Female,0,No,No,No,1
6763,2019-10-01,2019-11-01,Month-to-month,No,Electronic check,78.8,78.8,Fiber optic,No,No,No,No,Yes,No,Female,0,Yes,No,No,1
6765,2018-07-01,,Month-to-month,No,Mailed check,89.95,1682.4,Fiber optic,No,No,Yes,Yes,Yes,No,Male,0,No,No,No,0
6767,2015-02-01,,Two year,Yes,Bank transfer (automatic),116.05,6925.9,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,1,Yes,No,Yes,0
6769,2019-03-01,,Two year,No,Credit card (automatic),19.55,223.15,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
6771,2015-11-01,2019-10-01,Month-to-month,Yes,Electronic check,106.4,5127.95,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,No,No,Yes,1
6773,2018-06-01,2019-12-01,Month-to-month,No,Electronic check,49.4,874.8,DSL,Yes,No,No,No,No,No,Male,0,No,No,No,1
6775,2015-02-01,,Two year,No,Credit card (automatic),115.25,6758.45,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
6777,2014-02-01,,Two year,No,Credit card (automatic),24.8,1874.3,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,Yes,0
6779,2016-11-01,,One year,No,Mailed check,19.9,791.15,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
6781,2015-03-01,,One year,Yes,Credit card (automatic),81.25,4639.45,Fiber optic,Yes,No,Yes,No,No,No,Female,0,Yes,No,No,0
6783,2019-12-01,,Month-to-month,No,Mailed check,69.95,143.9,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
6785,2019-11-01,2019-12-01,Month-to-month,No,Electronic check,69.1,69.1,Fiber optic,No,No,No,No,No,No,Male,1,No,No,No,1
6787,2018-04-01,2019-12-01,Month-to-month,Yes,Electronic check,90.2,1776.55,Fiber optic,No,No,No,No,Yes,Yes,Male,0,Yes,Yes,No,1
6789,2019-05-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),93.55,536.4,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,Yes,1
6791,2014-03-01,,Two year,Yes,Credit card (automatic),86.4,6172.0,Fiber optic,No,No,Yes,Yes,No,No,Male,0,No,No,Yes,0
6793,2018-02-01,,Month-to-month,No,Mailed check,66.3,1559.45,DSL,Yes,Yes,Yes,No,No,No,Female,0,Yes,No,Yes,0
6795,2014-07-01,,Month-to-month,Yes,Credit card (automatic),94.65,6079.0,Fiber optic,No,No,No,No,Yes,Yes,Male,1,Yes,No,Yes,0
6797,2019-12-01,2020-01-01,Month-to-month,Yes,Mailed check,80.85,80.85,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,No,1
6799,2016-01-01,2020-01-01,One year,Yes,Mailed check,82.05,4029.95,Fiber optic,No,No,No,No,No,Yes,Female,0,Yes,Yes,Yes,1
6801,2017-01-01,,One year,No,Mailed check,72.1,2658.4,DSL,No,Yes,No,Yes,No,Yes,Female,0,Yes,No,Yes,0
6803,2019-03-01,,Month-to-month,No,Mailed check,34.7,383.55,DSL,No,Yes,Yes,No,No,No,Male,0,No,No,No,0
6805,2019-08-01,2019-11-01,Month-to-month,Yes,Credit card (automatic),20.55,51.15,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,1
6807,2018-08-01,,Month-to-month,Yes,Credit card (automatic),95.95,1745.5,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,Yes,No,No,0
6809,2015-12-01,,One year,Yes,Bank transfer (automatic),44.8,2230.85,DSL,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
6811,2014-07-01,,One year,Yes,Electronic check,109.4,7281.6,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
9437,2016-10-01,,One year,No,Bank transfer (automatic),105.75,4228.55,Fiber optic,Yes,No,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,0
9439,2019-05-01,,Month-to-month,Yes,Electronic check,81.15,784.45,Fiber optic,Yes,No,No,No,No,No,Male,0,No,No,Yes,0
9441,2016-09-01,,One year,Yes,Electronic check,89.55,3729.75,Fiber optic,No,Yes,No,Yes,Yes,No,Male,0,No,No,No,0
9443,2017-12-01,,Month-to-month,Yes,Credit card (automatic),54.75,1406.9,DSL,No,Yes,Yes,No,No,No,Female,0,No,No,No,0
5046,2019-05-01,,Month-to-month,No,Mailed check,20.4,184.1,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,0
5047,2014-07-01,,Two year,No,Mailed check,26.3,1688.9,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
9445,2017-05-01,,One year,Yes,Credit card (automatic),53.75,1857.3,DSL,No,Yes,No,Yes,No,No,Female,0,Yes,No,No,0
9447,2014-06-01,,One year,No,Credit card (automatic),105.75,7322.5,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No,0
6813,2018-01-01,,Month-to-month,Yes,Mailed check,71.05,1837.7,DSL,Yes,Yes,No,Yes,No,Yes,Female,0,Yes,No,No,0
6814,2019-11-01,2020-01-01,Month-to-month,Yes,Electronic check,78.55,149.55,Fiber optic,No,No,Yes,No,No,No,Female,1,No,No,Yes,1
6816,2019-05-01,,Month-to-month,No,Credit card (automatic),19.7,180.7,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
6818,2019-04-01,,One year,No,Mailed check,40.25,411.45,DSL,Yes,Yes,No,Yes,No,No,Female,0,No,Yes,No,0
6820,2014-04-01,,Two year,No,Credit card (automatic),19.85,1328.35,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
6822,2019-05-01,,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95,DSL,Yes,No,Yes,Yes,No,Yes,Male,0,No,No,No,0
